time,latitude,longitude,depth,mag,effects,frequency,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,TimeCopy2,CalendarShort,CalendarLong,DayWeek
2021-10-14T03:12:56.650Z,18.3885,-68.221,143,4.45,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",ml,25,140,1.0897,0.31,pr,pr2021287001,2021-10-18T00:45:37.040Z,"28 km SE of Punta Cana, Dominican Republic",earthquake,1.98,1.21,0.1,20,reviewed,pr,pr,2021-10-14T03:12:56.650Z,10/14/21,"Thursday, October 14, 2021",Thursday
2021-11-12T00:32:13.855Z,-21.6281,-66.7844,230.66,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,130,1.844,0.89,us,us7000fte6,2021-11-12T01:12:58.040Z,"96 km SW of Atocha, Bolivia",earthquake,9.9,10.5,0.191,8,reviewed,us,us,2021-11-12T00:32:13.855Z,11/12/21,"Friday, November 12, 2021",Friday
2021-11-11T22:06:47.910Z,33.8351,141.9324,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,121,1.91,1.38,us,us7000ftd4,2021-11-12T00:10:54.040Z,"207 km SE of Katsuura, Japan",earthquake,8.3,1.9,0.15,13,reviewed,us,us,2021-11-11T22:06:47.910Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-11T03:21:29.331Z,36.4483,141.0634,43.05,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,135,2.306,0.91,us,us7000ft4j,2021-11-11T15:38:13.526Z,"40 km ESE of Hitachi, Japan",earthquake,8.9,4.4,0.156,12,reviewed,us,us,2021-11-11T03:21:29.331Z,11/11/21,"Thursday, November 11, 2021",Thursday
2021-11-09T10:57:27.929Z,31.9988,78.5637,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,87,4.752,0.46,us,us7000fsnw,2021-11-09T11:55:52.064Z,"90 km NE of Sarāhan, India",earthquake,3.7,1.9,0.067,66,reviewed,us,us,2021-11-09T10:57:27.929Z,11/9/21,"Tuesday, November 9, 2021",Tuesday
2021-11-08T17:45:44.987Z,13.1454,-89.178,71.53,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,149,0.57,1.12,us,us7000fsfp,2021-11-09T03:25:40.836Z,"41 km SSE of La Libertad, El Salvador",earthquake,7.2,7.4,0.052,109,reviewed,us,us,2021-11-08T17:45:44.987Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-08T16:02:50.573Z,-25.6398,-178.4354,342.92,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,127,3.637,0.6,us,us7000fsf0,2021-11-08T16:39:38.040Z,south of the Fiji Islands,earthquake,11.4,7.4,0.058,88,reviewed,us,us,2021-11-08T16:02:50.573Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-08T02:18:33.296Z,24.7275,95.2339,118.09,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,97,2.56,0.93,us,us7000fsb1,2021-11-08T02:39:00.040Z,"119 km E of Wāngjing, India",earthquake,9.4,3.3,0.07,59,reviewed,us,us,2021-11-08T02:18:33.296Z,11/8/21,"Monday, November 8, 2021",Monday
2021-11-07T19:43:20.793Z,-1.9911,125.7514,31.93,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,68,3.124,1.13,us,us7000fs9e,2021-11-07T20:39:01.040Z,"Pulau-Pulau Sula, Indonesia",earthquake,5.2,6.1,0.181,9,reviewed,us,us,2021-11-07T19:43:20.793Z,11/7/21,"Sunday, November 7, 2021",Sunday
2021-11-07T19:22:20.487Z,41.0692,141.9184,66.63,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,84,0.704,0.84,us,us7000fs98,2021-11-08T02:30:58.000Z,"61 km NE of Misawa, Japan",earthquake,7.2,6.9,0.091,35,reviewed,us,us,2021-11-07T19:22:20.487Z,11/7/21,"Sunday, November 7, 2021",Sunday
2021-11-06T09:37:23.644Z,53.6824,162.2625,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,113,2.263,1,us,us7000fryz,2021-11-06T10:11:07.040Z,"251 km ENE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.4,1.9,0.065,70,reviewed,us,us,2021-11-06T09:37:23.644Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-06T05:30:22.461Z,-6.1268,130.1686,159.1,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,74,3.801,0.74,us,us7000frxq,2021-11-06T05:49:21.040Z,"291 km W of Tual, Indonesia",earthquake,3.7,8.4,0.098,31,reviewed,us,us,2021-11-06T05:30:22.461Z,11/6/21,"Saturday, November 6, 2021",Saturday
2021-11-05T18:48:20.448Z,-19.2641,-69.7925,93.44,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,136,0.51,1.21,us,us7000frth,2021-11-06T02:26:38.548Z,"102 km SSE of Arica, Chile",earthquake,5,5.8,0.074,54,reviewed,us,us,2021-11-05T18:48:20.448Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T14:08:05.831Z,30.0087,-113.9223,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,188,1.301,0.65,us,us7000frq1,2021-11-09T21:38:37.830Z,"119 km W of La Libertad, Mexico",earthquake,6.4,2,0.07,59,reviewed,us,us,2021-11-05T14:08:05.831Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T12:44:38.463Z,52.7897,161.0616,34.87,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,148,1.479,0.61,us,us7000frpp,2021-11-05T13:04:04.040Z,"166 km ESE of Petropavlovsk-Kamchatsky, Russia",earthquake,10.9,7.2,0.108,25,reviewed,us,us,2021-11-05T12:44:38.463Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T04:13:52.135Z,2.1111,-78.963,49.02,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,151,1.93,0.99,us,us7000frle,2021-11-05T06:28:59.683Z,"34 km WNW of Salahonda, Colombia",earthquake,8.2,10.2,0.074,57,reviewed,us,us,2021-11-05T04:13:52.135Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-05T01:15:50.435Z,-23.1523,-178.8539,438.77,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,129,6.111,0.84,us,us7000frkj,2021-11-05T01:33:45.040Z,south of the Fiji Islands,earthquake,12.4,9.6,0.15,15,reviewed,us,us,2021-11-05T01:15:50.435Z,11/5/21,"Friday, November 5, 2021",Friday
2021-11-04T14:06:52.768Z,1.2543,126.4056,59.39,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,1.073,1.19,us,us7000fre5,2021-11-04T15:37:26.040Z,"120 km WNW of Ternate, Indonesia",earthquake,8.2,3.3,0.113,23,reviewed,us,us,2021-11-04T14:06:52.768Z,11/4/21,"Thursday, November 4, 2021",Thursday
2021-11-04T07:56:55.822Z,-6.8101,129.5299,129.93,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,71,4.719,0.54,us,us7000frcn,2021-11-04T08:26:12.040Z,Banda Sea,earthquake,3.1,8.4,0.098,35,reviewed,us,us,2021-11-04T07:56:55.822Z,11/4/21,"Thursday, November 4, 2021",Thursday
2021-11-03T16:10:38.019Z,29.9133,-113.6708,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,110,1.514,1.13,us,us7000fr5l,2021-11-10T03:57:46.830Z,"94 km W of La Libertad, Mexico",earthquake,7.1,1.4,0.113,23,reviewed,us,us,2021-11-03T16:10:38.019Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T14:12:34.379Z,21.3901,144.4865,134.43,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,123,6.056,0.51,us,us7000fsmf,2021-11-10T10:04:28.040Z,Mariana Islands region,earthquake,11,7.5,0.069,62,reviewed,us,us,2021-11-03T14:12:34.379Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T12:01:56.381Z,28.1701,127.6382,186.48,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,90,1.443,0.56,us,us7000fr3z,2021-11-03T13:07:06.657Z,"175 km NNW of Nago, Japan",earthquake,7.1,11,0.181,9,reviewed,us,us,2021-11-03T12:01:56.381Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T09:11:18.664Z,1.8544,126.6616,29.89,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,119,1.285,0.74,us,us7000fr2z,2021-11-03T10:03:54.040Z,"142 km NW of Ternate, Indonesia",earthquake,8.9,5.8,0.116,22,reviewed,us,us,2021-11-03T09:11:18.664Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-03T00:02:23.264Z,35.9514,143.0183,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,101,3.872,0.56,us,us7000fslw,2021-11-10T01:07:52.040Z,"198 km E of Hasaki, Japan",earthquake,8.9,1.9,0.163,11,reviewed,us,us,2021-11-03T00:02:23.264Z,11/3/21,"Wednesday, November 3, 2021",Wednesday
2021-11-02T14:59:16.825Z,0.1717,96.675,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,61,1.44,0.54,us,us7000fqui,2021-11-07T20:32:51.040Z,"257 km S of Sinabang, Indonesia",earthquake,10.3,1.9,0.102,30,reviewed,us,us,2021-11-02T14:59:16.825Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T14:21:52.136Z,-30.2003,-177.0821,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,141,1.185,0.93,us,us7000frs9,2021-11-07T19:48:41.040Z,"Kermadec Islands, New Zealand",earthquake,7.8,1.7,0.163,12,reviewed,us,us,2021-11-02T14:21:52.136Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T14:11:23.119Z,-33.5295,-179.2507,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,124,4.403,0.84,us,us7000frs8,2021-11-07T19:35:47.040Z,south of the Kermadec Islands,earthquake,6.3,2,0.164,12,reviewed,us,us,2021-11-02T14:11:23.119Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T07:58:12.215Z,12.2338,-88.0057,42.98,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,135,1.066,0.94,us,us7000fqrl,2021-11-02T08:36:01.040Z,"82 km SW of Jiquilillo, Nicaragua",earthquake,4.9,9,0.041,170,reviewed,us,us,2021-11-02T07:58:12.215Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T00:35:40.397Z,13.7512,49.1688,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,69,6.553,0.75,us,us7000fqns,2021-11-06T04:28:07.040Z,"87 km S of Mukalla, Yemen",earthquake,8.6,1.9,0.08,46,reviewed,us,us,2021-11-02T00:35:40.397Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-02T00:02:58.914Z,-3.0565,-76.3517,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,111,3.152,0.87,us,us7000fqni,2021-11-06T04:13:56.157Z,"47 km N of Alianza Cristiana, Peru",earthquake,5.3,1.8,0.071,59,reviewed,us,us,2021-11-02T00:02:58.914Z,11/2/21,"Tuesday, November 2, 2021",Tuesday
2021-11-01T17:07:56.834Z,-12.83,-77.0408,34.91,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,155,0.859,0.88,us,us7000fqna,2021-11-08T21:46:19.040Z,"47 km SW of Chilca, Peru",earthquake,6.2,6.4,0.171,10,reviewed,us,us,2021-11-01T17:07:56.834Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T13:30:37.944Z,2.7555,128.605,223.42,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,80,2.326,0.56,us,us7000fqhv,2021-11-07T14:44:44.040Z,"131 km NNE of Tobelo, Indonesia",earthquake,8.1,1.9,0.07,63,reviewed,us,us,2021-11-01T13:30:37.944Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T06:50:35.830Z,-14.12,167.2983,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,73,1.322,0.64,us,us7000fqgf,2021-11-01T10:23:34.040Z,"38 km SW of Sola, Vanuatu",earthquake,5.4,1.7,0.102,30,reviewed,us,us,2021-11-01T06:50:35.830Z,11/1/21,"Monday, November 1, 2021",Monday
2021-11-01T04:21:27.578Z,-58.1163,-24.4097,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,190,7.751,1.06,us,us7000frqr,2021-11-09T05:08:26.040Z,South Sandwich Islands region,earthquake,15.2,1.9,0.131,17,reviewed,us,us,2021-11-01T04:21:27.578Z,11/1/21,"Monday, November 1, 2021",Monday
2021-10-31T15:35:58.310Z,-15.2654,167.464,38.93,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,118,0.309,1.04,us,us7000fqab,2021-11-04T20:12:21.040Z,"42 km NE of Luganville, Vanuatu",earthquake,8.4,7.1,0.115,25,reviewed,us,us,2021-10-31T15:35:58.310Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-31T14:02:49.390Z,35.3576,139.5496,81.22,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,120,1.31,0.88,us,us7000frh3,2021-11-04T19:49:13.040Z,"5 km N of Kamakura, Japan",earthquake,7.1,7.2,0.128,21,reviewed,us,us,2021-10-31T14:02:49.390Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-31T12:18:06.225Z,54.9385,165.7687,37.98,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,103,4.619,0.5,us,us7000fq9q,2021-10-31T12:39:49.040Z,"252 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,4.1,7,0.052,108,reviewed,us,us,2021-10-31T12:18:06.225Z,10/31/21,"Sunday, October 31, 2021",Sunday
2021-10-30T22:22:24.975Z,-22.4609,-174.4037,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,7.475,1.19,us,us7000frff,2021-11-07T02:18:45.040Z,"137 km SSE of ‘Ohonua, Tonga",earthquake,8.3,1.9,0.204,7,reviewed,us,us,2021-10-30T22:22:24.975Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-30T08:47:20.712Z,44.0246,148.1128,51.76,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,182,3.979,0.59,us,us7000fq1t,2021-10-30T09:02:42.040Z,"114 km ENE of Shikotan, Russia",earthquake,11.6,8.9,0.107,26,reviewed,us,us,2021-10-30T08:47:20.712Z,10/30/21,"Saturday, October 30, 2021",Saturday
2021-10-29T23:19:17.796Z,-22.971,-174.0885,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,227,7.148,1.21,us,us7000fr6u,2021-11-05T03:30:28.040Z,"201 km SSE of ‘Ohonua, Tonga",earthquake,11.8,2,0.127,18,reviewed,us,us,2021-10-29T23:19:17.796Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T22:43:48.697Z,-15.0565,-73.9407,79.12,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,126,4.155,0.59,us,us7000fpy4,2021-11-06T02:47:01.040Z,"17 km W of Coracora, Peru",earthquake,8.2,6.3,0.094,33,reviewed,us,us,2021-10-29T22:43:48.697Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T22:07:59.446Z,-59.5924,-25.7919,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,71,7.901,0.55,us,us7000fr6r,2021-11-06T04:30:22.040Z,South Sandwich Islands region,earthquake,11.7,2,0.118,21,reviewed,us,us,2021-10-29T22:07:59.446Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-29T05:27:24.927Z,-58.0036,-25.459,56.39,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,95,16.568,0.56,us,us7000fr62,2021-11-11T06:39:27.040Z,South Sandwich Islands region,earthquake,4.7,8.8,0.112,23,reviewed,us,us,2021-10-29T05:27:24.927Z,10/29/21,"Friday, October 29, 2021",Friday
2021-10-27T07:32:07.286Z,-24.6281,-179.9541,506.41,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,78,4.959,1.11,us,us7000fp4x,2021-10-27T07:48:53.040Z,south of the Fiji Islands,earthquake,12,8.5,0.066,68,reviewed,us,us,2021-10-27T07:32:07.286Z,10/27/21,"Wednesday, October 27, 2021",Wednesday
2021-10-26T16:40:11.784Z,37.1967,142.4328,31.88,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,109,3.449,0.84,us,us6000fxn5,2021-11-01T19:56:50.040Z,"130 km ESE of Namie, Japan",earthquake,8.6,6.4,0.205,9,reviewed,us,us,2021-10-26T16:40:11.784Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-26T13:07:53.849Z,52.6549,159.2897,64.27,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,89,0.535,0.84,us,us6000fxln,2021-11-01T13:15:29.040Z,"63 km SE of Petropavlovsk-Kamchatsky, Russia",earthquake,8.4,6.2,0.081,48,reviewed,us,us,2021-10-26T13:07:53.849Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-26T07:05:50.631Z,55.8464,113.5363,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,84,7.194,1.13,us,us6000fxjz,2021-10-26T08:33:46.040Z,"34 km SSE of Severomuysk, Russia",earthquake,6.4,1.7,0.08,46,reviewed,us,us,2021-10-26T07:05:50.631Z,10/26/21,"Tuesday, October 26, 2021",Tuesday
2021-10-24T23:05:17.482Z,-22.5426,-174.5816,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,7.334,0.89,us,us7000fprz,2021-10-30T01:38:14.040Z,"139 km SSE of ‘Ohonua, Tonga",earthquake,5.9,1.9,0.18,9,reviewed,us,us,2021-10-24T23:05:17.482Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-24T19:47:10.197Z,-21.965,179.9548,586.83,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,152,4.564,1.1,us,us6000fx9k,2021-10-24T21:26:06.040Z,south of the Fiji Islands,earthquake,18.4,16.7,0.128,18,reviewed,us,us,2021-10-24T19:47:10.197Z,10/24/21,"Sunday, October 24, 2021",Sunday
2021-10-23T14:50:43.800Z,7.4528,136.0279,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,109,10.372,1.23,us,us7000fpgv,2021-11-01T17:17:43.040Z,"153 km E of Melekeok Village, Palau",earthquake,4.8,1.9,0.118,21,reviewed,us,us,2021-10-23T14:50:43.800Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-23T10:32:43.231Z,-6.9231,129.9346,140.01,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,49,1.714,0.62,us,us6000fwzy,2021-10-23T11:10:30.040Z,Banda Sea,earthquake,8.4,7.7,0.08,46,reviewed,us,us,2021-10-23T10:32:43.231Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-23T01:19:14.827Z,-59.7706,-26.0692,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,135,7.903,0.53,us,us7000fpg9,2021-10-28T22:21:24.040Z,South Sandwich Islands region,earthquake,8.1,2,0.14,18,reviewed,us,us,2021-10-23T01:19:14.827Z,10/23/21,"Saturday, October 23, 2021",Saturday
2021-10-22T14:21:03.233Z,-18.6378,-177.6431,655.67,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,129,4.186,0.36,us,us6000fwrg,2021-10-23T04:48:22.040Z,Fiji region,earthquake,14.4,10.1,0.091,35,reviewed,us,us,2021-10-22T14:21:03.233Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-22T10:11:31.119Z,35.0853,25.2029,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,114,0.326,0.48,us,us6000fwpx,2021-10-22T17:44:29.232Z,"Crete, Greece",earthquake,5.8,1.9,0.078,48,reviewed,us,us,2021-10-22T10:11:31.119Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-22T09:49:55.014Z,-5.6196,152.0992,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,153,1.42,0.57,us,us7000fpfg,2021-10-29T09:09:13.040Z,"142 km S of Kokopo, Papua New Guinea",earthquake,10.1,1.9,0.131,17,reviewed,us,us,2021-10-22T09:49:55.014Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-22T05:21:08.414Z,-59.8217,-26.312,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,87,15.144,0.84,us,us7000fpfh,2021-11-04T06:07:21.040Z,South Sandwich Islands region,earthquake,14.1,2,0.131,17,reviewed,us,us,2021-10-22T05:21:08.414Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-22T05:19:50.662Z,14.4571,123.3593,68.29,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,119,7.658,0.6,us,us6000fwnw,2021-11-04T06:00:25.660Z,"53 km NE of Mercedes, Philippines",earthquake,11.4,8.5,0.102,28,reviewed,us,us,2021-10-22T05:19:50.662Z,10/22/21,"Friday, October 22, 2021",Friday
2021-10-21T18:17:27.473Z,-28.7942,-177.0959,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,188,0.859,1.36,us,us7000fp8k,2021-10-27T22:31:52.040Z,Kermadec Islands region,earthquake,8.1,1.9,0.172,11,reviewed,us,us,2021-10-21T18:17:27.473Z,10/21/21,"Thursday, October 21, 2021",Thursday
2021-10-20T18:53:17.448Z,-7.9008,106.4551,35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,133,1.261,1.01,us,us6000fxfe,2021-10-25T21:46:30.040Z,"Java, Indonesia",earthquake,8.3,2,0.205,8,reviewed,us,us,2021-10-20T18:53:17.448Z,10/20/21,"Wednesday, October 20, 2021",Wednesday
2021-10-19T22:12:24.661Z,10.9441,124.8208,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,136,3.921,0.68,us,us6000fw7m,2021-10-26T02:42:00.246Z,"1 km S of San Pedro, Philippines",earthquake,11.7,1.9,0.156,12,reviewed,us,us,2021-10-19T22:12:24.661Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T22:10:47.878Z,41.5049,143.0525,36.35,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,120,0.515,1.12,us,us6000fw02,2021-10-26T02:37:32.040Z,"108 km SSE of Shizunai-furukawachō, Japan",earthquake,3.5,6.1,0.085,41,reviewed,us,us,2021-10-19T22:10:47.878Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T19:53:26.476Z,8.1065,-83.2424,46.62,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,157,0.312,1.05,us,us6000fvyw,2021-10-20T01:34:36.012Z,"41 km W of Limones, Panama",earthquake,7.8,6.8,0.27,4,reviewed,us,us,2021-10-19T19:53:26.476Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T15:18:19.509Z,41.6475,142.7875,51.73,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,63,0.459,0.78,us,us6000fvvz,2021-10-25T18:29:24.295Z,"Hokkaido, Japan region",earthquake,6.7,5.9,0.08,49,reviewed,us,us,2021-10-19T15:18:19.509Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-19T00:03:31.986Z,-31.6564,-72.0819,8.45,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mwr,,149,1.018,0.89,us,us6000fvrs,2021-11-07T00:25:52.759Z,"86 km W of Illapel, Chile",earthquake,3.3,3,,,reviewed,us,guc,2021-10-19T00:03:31.986Z,10/19/21,"Tuesday, October 19, 2021",Tuesday
2021-10-18T22:21:32.032Z,10.1039,41.5128,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,121,1.93,0.74,us,us6000fwqs,2021-10-26T02:05:53.040Z,"68 km NW of Dire Dawa, Ethiopia",earthquake,9.9,2,0.192,8,reviewed,us,us,2021-10-18T22:21:32.032Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T16:29:20.688Z,1.0918,128.0997,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,0.798,0.65,us,us6000fwqm,2021-10-24T21:17:54.040Z,"71 km S of Tobelo, Indonesia",earthquake,4.8,1.9,0.116,23,reviewed,us,us,2021-10-18T16:29:20.688Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T11:27:13.255Z,-24.0992,-67.3258,218.89,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,93,1.384,0.79,us,us6000fvm6,2021-10-18T11:43:40.040Z,"103 km W of San Antonio de los Cobres, Argentina",earthquake,8.5,8.3,0.18,13,reviewed,us,us,2021-10-18T11:27:13.255Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T10:20:52.782Z,-18.7216,-172.4805,10,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,76,4.832,0.77,us,us6000fwqd,2021-10-25T06:25:30.040Z,"158 km E of Neiafu, Tonga",earthquake,5.9,1.9,0.163,14,reviewed,us,us,2021-10-18T10:20:52.782Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-18T00:35:54.691Z,1.2807,127.9495,127.95,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,72,0.771,0.62,us,us6000fwq4,2021-11-07T01:27:12.040Z,"49 km S of Tobelo, Indonesia",earthquake,8.7,6.8,0.116,22,reviewed,us,us,2021-10-18T00:35:54.691Z,10/18/21,"Monday, October 18, 2021",Monday
2021-10-17T20:11:58.726Z,36.1397,70.7078,93.18,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,83,0.989,0.83,us,us6000fvhr,2021-10-17T20:32:06.040Z,"81 km S of Jurm, Afghanistan",earthquake,7,5.8,0.097,31,reviewed,us,us,2021-10-17T20:11:58.726Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T15:51:35.992Z,6.3622,-73.4851,119.01,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,87,0.614,0.53,us,us6000fwgx,2021-10-24T14:53:44.040Z,"8 km N of Contratación, Colombia",earthquake,6.1,6.3,0.106,26,reviewed,us,us,2021-10-17T15:51:35.992Z,10/17/21,"Sunday, October 17, 2021",Sunday
2021-10-17T15:17:05.894Z,49.2852,155.9014,54.56,4.5,"Often felt, but only causes minor damage.","500,000 events per year on average (statistically).",mb,,134,3.991,0.48,us,us6000fvfy,2021-10-24T14:18:39.040Z,"155 km S of Severo-Kuril’sk, Russia",earthquake,9.4,6.9,0.065,70,reviewed,us,us,2021-10-17T15:17:05.894Z,10/17/21,"Sunday, October 17, 2021",Sunday
